"","hashtags","Freq","Count"
"426","Bri",0.000339823416961897,3313
"427","Boycottmadeinchina",0.000338797689775172,3303
"428","Publichealth",0.00033828482618181,3298
"429","Spain",0.00033746424443243,3290
"430","Yixing",0.00033746424443243,3290
"431","Ajith",0.000336438517245705,3280
"432","Hkpolice",0.000336130799089688,3277
"433","Far",0.000336028226371015,3276
"434","Tech",0.000334079344716238,3257
"435","U0001f1ef",0.000332848472092169,3245
"436","Jisoo",0.000331309881312081,3230
"437","Risk",0.00032956614509465,3213
"438","Ladakhretributionofiok",0.000329258426938632,3210
"439","Covidcure",0.000328642990626597,3204
"440","Fhw Mphw 2800Gp",0.000328642990626597,3204
"441","Opinion",0.000327617263439873,3194
"442","Assam",0.00032669410897182,3185
"443","Threegorgesdam",0.000325668381785096,3175
"444","Smartnews",0.000324950372754388,3168
"445","Covididiots",0.000324745227317043,3166
"446","Boycottchina",0.000323822072848991,3157
"447","Telanganafightscorona",0.000323411781974301,3153
"448","Indiscriminately",0.000322283482068904,3142
"449","Thalapathy",0.000322078336631559,3140
"450","Washyourhands",0.000320642318570144,3126
"451","Wwltzjhbtb",0.0003204371731328,3124
"452","Docto",0.000320334600414127,3123
"453","Patna",0.00032002688225811,3120
"454","Ghislainemaxwell",0.00031961659138342,3116
"455","Maskupamerica",0.00031838571875935,3104
"456","Nih",0.00031838571875935,3104
"457","Election2020",0.000315616255355193,3077
"458","Ishayogacenter",0.000314385382731124,3065
"459","Rosé",0.000313257082825727,3054
"460","Zhangyixing",0.000313154510107054,3053
"461","Agricultur",0.000312744219232364,3049
"462","Happybirthdaysonusood",0.000312641646513692,3048
"463","Wuhancoronavirus",0.000312128782920329,3043
"464","Information",0.000312026210201657,3042
"465","N95",0.00030966703767219,3019
"466","France",0.000309461892234845,3017
"467","Racistinchief",0.000306897574268033,2992
"468","Pmsurrendermodi",0.000304948692613256,2973
"469","Italy",0.000304435829019894,2968
"470","Amp",0.000304230683582549,2966
"471","Cancelexamsincovid",0.000303615247270514,2960
"472","Collector",0.000303615247270514,2960
"473","Durg",0.000303615247270514,2960
"474","Noexamsincovid",0.000302281801927772,2947
"475","Galwan",0.00030094835658503,2934
"476","Newnormal",0.00030012777483565,2926
"477","Alterph",0.000299307193086271,2918
"478","Covidvic",0.000299204620367598,2917
"479","Indianarmy",0.000298999474930253,2915
"480","Armenia",0.000298486611336891,2910
"481","Tuesdaythoughts",0.000297768602306183,2903
"482","Happeningnow",0.000297050593275476,2896
"483","Chanyeol",0.000295614575214062,2882
"484","Work",0.000293152829965922,2858
"485","Bigpharma",0.000292947684528577,2856
"486","Nhsbirthday",0.000292332248216542,2850
"487","Flattenthecurve",0.000292127102779198,2848
"488","Americafirst",0.000291716811904508,2844
"489","Hamburg",0.000291101375592473,2838
"490","Mondaymotivation",0.000287511330438936,2803
"491","Kerala",0.000287408757720264,2802
"492","Justice",0.000285459876065487,2783
"493","Walletpower",0.000285049585190797,2779
"494","Karen",0.000284434148878762,2773
"495","Nigeria",0.000284126430722745,2770
"496","Softwareinaweekhardwareinayear",0.000284126430722745,2770
"497","Supportmadeinindia",0.000283716139848055,2766
"498","26Weekspregnant",0.000283305848973365,2762
"499","Cookcounty",0.000282382694505313,2753
"500","Covid19insa",0.000281049249162571,2740
"501","Leicester",0.000280844103725226,2738
"502","Rajasthan",0.000280331240131863,2733
"503","Itsabeautifudaytosavelives",0.000279613231101156,2726
"504","Walkaway",0.000279510658382484,2725
"505","Studentslivesmatter",0.000279202940226466,2722
"506","Infected",0.000278177213039742,2712
"507","Maternitypetition",0.000277869494883724,2709
"508","Ndaa",0.000276843767696999,2699
"509","Thereidout",0.000276741194978327,2698
"510","Bubonicpla",0.000276536049540982,2696
"511","Johnlewis",0.000276536049540982,2696
"512","Eastturkistan",0.000276228331384965,2693
"513","Thankyou",0.000275920613228947,2690
"514","Alter",0.000275407749635585,2685
"515","Under",0.00027520260419824,2683
"516","Howyoulikethat",0.000275100031479567,2682
"517","Mitchmcconnell",0.000274279449730188,2674
"518","Coronavirusindia",0.000274176877011515,2673
"519","Airborne",0.00027397173157417,2671
"520","Cancelfinalyearexams",0.000273356295262135,2665
"521","Children",0.000273253722543463,2664
"522","Iot",0.000272227995356738,2654
"523","Biharfightscorona",0.000271612559044703,2648
"524","Xinji",0.000270791977295324,2640
"525","Unemployment",0.000270689404576651,2639
"526","Masksoffamerica",0.000270381686420634,2636
"527","Portland",0.000270073968264616,2633
"528","Cpecshinesbalochistan",0.000269663677389926,2629
"529","Covid19pandemic",0.000268125086609839,2614
"530","Toronto",0.000268022513891167,2613
"531","Whyidontliketrump",0.000267407077579132,2607
"532","Democrat",0.000267201932141787,2605
"533","World",0.000267099359423115,2604
"534","Cancer",0.000266996786704442,2603
"535","Mannkibaat",0.00026689421398577,2602
"536","May",0.000265971059517717,2593
"537","U0001f1f5japan",0.000265458195924355,2588
